#size	rtt
8	4955.888000
8	6479.621000
8	6485.701000
8	6481.766500
8	6485.105000
8	6486.893000
8	6482.243500
8	6478.309500
8	8931.160000
8	6469.965000
8	6435.394500
8	6436.348000
8	4996.776500
8	6427.526500
8	6434.560000
8	6439.447500
8	6432.056500
8	6440.282000
8	3948.331000
8	10924.816000
8	6424.904000
8	6408.095500
8	6512.999500
8	6374.597500
8	6449.938000
8	6462.454500
8	6380.677500
8	4107.237000
8	11940.598500
8	6444.334500
8	6446.361500
8	6451.249000
8	6447.553500
8	6456.136500
8	2884.864500
8	12971.163000
8	6285.548000
8	6427.526500
8	6435.632500
8	6429.553000
8	3958.106000
8	5972.504500
8	2432.704000
8	11962.652500
8	6436.467500
8	5453.348500
8	987.649000
8	3960.967000
8	5973.697000
8	8038.521000
8	9982.705000
8	5458.593500
8	5471.468000
8	6474.137000
8	6473.064500
8	6478.786500
8	6470.799500
8	6473.302500
8	6475.687500
8	6481.051500
8	6474.971500
8	6475.925500
8	6474.614000
8	6476.402000
8	6475.210000
8	6471.991500
8	6473.184000
8	8976.698000
8	6440.997000
8	6430.149000
8	4360.318000
8	58.770000
8	31.590500
8	30.279000
8	32.544000
8	29.325500
8	30.041000
8	27.657000
8	34.809500
8	39.100500
8	37.074000
8	41.604000
8	32.901500
8	32.782500
8	29.683000
8	31.710000
8	35.762500
8	33.021000
8	40.054000
8	32.902000
8	30.398500
8	31.948500
8	28.133500
8	31.233000
8	33.736500
8	36.954500
8	30.875500
8	32.544000
8	29.564000
8	33.617000
8	31.590000
8	33.140000
8	29.921500
8	52.929000
8	46.253500
8	33.974500
8	38.147000
8	35.882000
8	34.213000
8	33.497500
8	48.518000
8	40.531000
8	58.174000
8	39.935500
8	42.558000
8	44.346000
8	45.896000
8	59.843000
8	36.120500
8	38.385500
8	96.082500
8	80.585500
8	54.359500
8	58.412500
8	38.862500
8	45.776500
8	62.227000
8	46.611000
8	54.359500
8	58.055000
8	45.538000
8	51.856000
8	39.339000
8	60.558000
8	39.220000
8	31.829000
8	2494.812000
8	35.524000
8	47.207000
8	32.425000
8	29.444500
8	33.617000
8	33.497500
8	38.743500
8	37.670500
8	35.763000
8	32.663000
8	30.637000
8	31.233000
8	28.372000
8	29.087000
8	40.054500
8	48.280000
8	29.087000
8	32.782500
8	88.095500
8	97.990000
8	72.956000
8	65.207500
8	65.207500
8	57.816500
8	66.042000
8	40.769500
8	49.353000
8	55.432500
8	53.644000
8	44.823000
8	49.114000
8	50.902500
8	58.531500
8	41.127000
8	56.147500
8	46.372000
8	48.876000
8	40.650500
8	40.411500
8	45.657000
8	42.438500
8	50.187500
8	43.273000
8	44.703500
8	38.147000
8	56.147500
8	38.385500
8	46.849000
8	43.988500
8	43.154000
8	52.094500
8	45.180500
8	42.677000
8	39.339000
8	41.246500
8	40.531000
8	52.571500
8	45.776500
8	46.014500
8	38.027500
8	39.577500
8	35.405500
8	43.988000
8	35.167000
8	52.810000
8	38.624000
8	42.557500
8	34.809000
8	33.259500
8	38.385000
8	32.424500
8	32.306000
8	31.471000
8	37.312500
8	32.067000
8	33.736500
8	28.849000
8	37.312500
8	38.385500
8	35.047500
8	29.921500
8	35.882000
8	35.643500
8	35.643500
8	30.636500
8	40.412000
8	30.637000
8	39.697000
8	31.590500
8	31.114000
8	34.451500
8	30.637000
8	33.378500
8	32.782500
8	32.306000
8	33.259000
8	47.207000
8	29.921500
8	34.809000
8	47.445000
8	30.875500
8	37.193500
8	32.425000
8	30.398500
8	31.948500
8	34.213000
8	40.769500
8	39.339500
8	37.551000
8	39.220000
8	39.100500
8	33.021000
8	31.709500
8	29.564000
8	32.663500
8	33.140500
8	29.444500
8	40.054500
8	33.021000
8	32.544000
8	49.829500
8	29.445000
8	32.902000
8	30.756000
8	32.544500
8	32.186500
8	32.782500
8	40.292500
8	33.140000
8	32.663500
8	32.902000
8	32.306000
8	33.140000
8	31.352000
8	46.610500
8	37.193500
8	31.352000
8	31.352000
8	39.816000
8	32.782500
8	32.544000
8	29.563500
8	32.782500
8	37.550500
8	32.782500
8	29.921500
8	38.027500
8	36.835500
8	32.902000
8	27.775500
8	32.544000
8	28.729500
8	28.133500
8	28.848500
8	38.862500
8	38.504500
8	38.266000
8	38.147000
8	39.577500
8	36.358500
8	33.140000
8	44.465000
8	32.305500
8	33.140000
8	30.637000
8	36.835500
8	35.405000
8	33.021000
8	29.683000
8	32.782500
8	33.379000
8	33.617000
8	27.299000
8	38.862500
8	38.028000
8	33.974500
8	41.246500
8	32.782500
8	30.756000
8	32.663000
8	30.398000
8	38.266000
8	34.451500
8	39.696500
8	32.186500
8	33.498000
8	30.875000
8	33.021000
8	37.312500
8	38.027500
8	36.359000
8	35.524500
8	38.266000
8	38.147000
8	33.259500
8	30.041000
8	32.544000
8	32.663500
8	33.140500
8	32.544000
8	37.193500
8	35.882000
8	27.179500
8	32.663000
8	30.994500
8	31.590000
8	33.259500
8	47.326000
8	29.564000
8	33.259500
8	32.782500
8	36.478000
8	36.478000
8	30.398000
8	33.736500
8	29.563500
8	33.498000
8	38.743000
8	33.378500
