# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: hpc-c10-node01.unitn.it
# Release : 3.10.0-1160.24.1.el7.x86_64
# Version : #1 SMP Thu Apr 8 19:51:47 UTC 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 237.983205 
# Number of iterations (recorded+unrecorded): 1192501236 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
924245698.06	11920.16
924646450.78	10013.29
924934678.43	7391.48
925934535.87	8106.43
926211797.31	11920.16
926934392.31	8583.39
927718495.98	15496.91
927934487.74	8583.39
928934345.17	8821.38
929934201.61	9775.31
930349974.27	10013.29
930695418.89	15257.92
930934297.04	13011729.75
944628332.63	11205.21
944933248.12	6199.56
945671340.03	9298.34
945933105.55	10251.28
946179613.16	13112.07
946300959.59	13351.06
946680494.81	11205.21
946932961.99	16211.86
947039289.49	15973.87
947090545.87	12397.13
947684165.98	11205.21
947933057.42	5245.63
948656607.35	13112.07
948932675.87	19549.62
949932771.29	7391.48
950160445.23	13351.06
950501598.15	13113.07
950932866.72	9298.34
951570829.69	10729.24
951783722.67	12636.11
951892671.98	12875.09
951932724.16	7629.46
952932580.59	8344.41
953714061.44	15258.92
953932676.02	7629.46
954932533.46	9298.34
955932389.90	6914.51
956932247.33	13016736.40
969949221.71	3814.73
970614362.77	11205.21
970931436.40	8344.41
971931293.84	5006.65
972931150.28	8106.43
973931245.70	4768.66
974931103.14	8344.41
975930959.58	9298.34
976931055.00	8344.41
977930912.44	7867.44
978930768.88	6914.51
979930626.32	5483.61
980930721.74	8821.38
981539122.80	15972.87
981930578.18	10013.29
982930435.62	13012921.67
996611835.11	10967.23
996929624.68	7629.46
997929482.12	8821.38
998929338.56	7391.48
999929196.00	12158.14
1000929291.42	16210.86
1001929147.86	13828.02
1002929005.30	11920.16
1003929100.72	13013398.63
1017611931.11	11205.21
1017928051.80	10728.24
1018927908.24	9298.34
1019324132.28	10728.24
1019928003.66	5006.65
1020927861.10	9297.34
1021927717.54	8821.38
1022927812.96	8582.39
1023927670.40	6436.55
1024927526.84	6914.51
1025598150.51	10252.28
1025927622.26	8344.41
1026928194.65	8582.39
1027927336.14	10251.28
1028578173.21	10966.23
1028927193.58	8820.38
1029927288.00	13008630.97
1043608211.52	11205.21
1043926239.08	10252.28
1044224003.07	10728.24
1044926096.52	8106.43
1045926429.93	9298.34
1046926048.38	11682.18
1047925905.82	20979.52
1048791303.75	9537.33
1048925762.26	8821.38
1049925857.68	4291.70
1050925715.12	7867.44
1051925571.56	9775.31
1052925666.98	10967.23
1053925524.42	9774.31
1054925380.86	5483.61
1055188338.30	10967.23
1055925476.28	13013875.60
1069605922.84	11205.21
1069924427.36	6199.56
1070924284.80	8105.43
1071924141.24	10967.23
1072924236.66	7868.44
1073924094.10	8344.41
1074923950.54	8583.39
1075924045.96	6437.55
1076319078.09	10967.23
1076925333.30	8583.39
1077923759.84	8821.38
1078923855.26	6437.55
1079923712.70	8582.39
1080923569.14	7391.48
1081923426.58	12874.09
1082923522.00	7390.48
1082997664.77	10728.24
1083923378.44	6199.56
1084923235.88	5483.61
1085003577.21	10013.29
1085923331.30	7629.46
1086754876.62	10251.28
1086923187.74	7391.48
1087923045.18	9536.33
1088923140.61	8582.39
1089922997.04	5722.60
1090922854.48	8344.41
1091398703.90	10252.28
1091922710.92	6437.55
1092922806.34	9536.33
1093922663.78	6675.53
1094922520.22	10013.29
1095922615.65	10490.26
1096922473.08	5721.60
1097008773.99	9060.36
1097456492.40	15734.89
1097922329.52	5722.60
1098922424.95	8344.41
1099111239.62	9536.33
1099922282.38	10728.24
1100152816.12	15973.87
1100922138.82	10013.29
1101922234.25	21695.47
1102922091.69	12158.14
1103921948.12	9060.36
1104921805.56	7390.48
1104929434.02	8106.43
1105295142.22	10728.24
1105753111.90	16211.86
1105921900.99	8821.38
1106383684.40	10729.24
1106921757.42	8583.39
1107921614.86	6913.51
1108921710.29	9536.33
1109921566.73	15257.92
1110310877.25	10490.26
1110581940.12	15257.92
1110921424.16	7629.46
1111921519.59	8105.43
1112921376.03	7867.44
1113921233.46	6675.53
1114921328.89	5721.60
1115446050.86	10013.29
1115921185.33	7867.44
1116921042.77	7390.48
1117920899.20	9060.36
1118921233.61	6675.53
1119920852.07	8582.39
1120384304.36	10729.24
1120920708.50	6914.51
1121599915.57	10728.24
1121920803.93	6914.51
1122920661.37	9536.33
1123920517.81	5960.58
1124921090.19	9298.34
1125920470.67	4767.66
1126920327.11	7152.50
1127558529.07	10489.26
1127920184.54	5483.61
1128741716.57	10728.24
1128920755.93	7391.48
1129920136.41	9059.36
1130919993.85	8344.41
1131920089.27	7628.46
1132919945.71	15257.92
1133015782.94	15734.89
1133919803.15	7152.50
1134919898.57	8582.39
1134972822.83	15496.91
1135673724.37	15734.89
1135919755.01	8821.38
1136919612.45	5483.61
1137919468.89	13351.06
1138919564.31	6675.53
1139919421.75	7152.50
1140072951.91	15019.94
1140919278.19	8583.39
1141919373.61	31946.75
1142730178.39	15018.94
1142919231.05	7390.48
1143919087.49	9059.36
1144919182.91	6198.56
1145919040.35	4767.66
1146918896.79	5722.60
1147918754.23	8582.39
1148918849.65	8582.39
1149918706.09	18357.70
1150597674.17	23840.32
1150914033.85	5244.63
1150919516.46	8344.41
1150953847.04	5006.65
1151654509.59	6675.53
1151765127.78	5245.63
1151918657.95	6437.55
1152920661.24	7390.48
1153682831.45	15734.89
1153918372.83	5483.61
1154918467.25	12636.11
1155918324.69	7629.46
1156918182.13	9774.31
1157918038.57	8583.39
1158918133.99	5245.63
1159918229.41	16449.84
1160918085.85	7868.44
1161917943.29	7390.48
1162917799.73	6676.53
1163917657.17	5245.63
1164917752.59	13351.06
1165917609.03	13828.02
1166917466.47	9059.36
1167917561.89	2860.80
1168917418.33	8583.39
1169917275.77	9298.34
1170917132.21	8821.38
1171917227.63	8583.39
1172917085.07	9536.33
1173916941.51	5960.58
1174917036.93	20026.59
1175916894.37	5960.58
1176916750.81	10490.26
1177557813.57	10251.28
1177916608.25	10251.28
1178916703.67	5245.63
1179916560.11	10013.29
1179970916.27	10490.26
1180916417.55	8821.38
1181916512.97	8344.41
1182916369.41	5960.58
1183916464.83	8344.41
1184916322.27	8582.39
1185917132.64	5006.65
1186727221.47	10729.24
1186916036.15	8821.38
1187670338.92	9298.34
1187916131.57	17641.76
1188915988.01	5245.63
1189352025.24	10728.24
1189915845.45	14542.97
1190487294.12	9536.33
1190915701.89	11682.18
1191032995.61	9298.34
1191539360.88	13113.07
1191915797.31	10252.28
1192040004.54	11206.21
1192366615.50	15972.87
1192453155.39	13351.06
1192915654.75	11682.18
1193915750.17	7390.48
1194155582.25	15972.87
1194329614.96	13590.04
1194426168.15	13589.04
1194916083.58	10490.26
1195219331.18	15972.87
1195755496.34	16211.86
1195915464.05	14542.97
1196064464.53	13113.07
1196602060.60	17642.75
1196696467.93	12159.14
1196735566.17	12635.11
1196771802.62	12159.14
1196915320.49	10252.28
1197174463.20	15973.87
1197495829.52	11920.16
1197915415.91	20503.55
1198915273.35	11205.21
1199915129.79	9537.33
1200033854.41	15972.87
1200089163.51	11920.16
1200642493.46	10729.24
1200915225.21	11444.19
1201915082.65	10728.24
1202098413.71	12874.09
1202615745.20	12874.09
1202914939.09	6437.55
1203169791.10	12874.09
1203915511.48	10013.29
1204733944.72	15257.92
1204914891.95	18118.72
1205094408.28	10013.29
1205914748.39	10729.24
1206914605.83	18356.70
1207104135.45	10251.28
1207914701.25	10013.29
1208914557.69	5960.58
1209111239.81	10013.29
1209374673.22	11682.18
1209503649.12	10489.26
1209914653.11	8821.38
1210087255.93	10490.26
1210238403.27	10728.24
1210321843.38	9775.31
1210914510.55	7152.50
1211152434.76	9775.31
1211435656.77	15734.89
1211654986.30	9774.31
1211914366.99	8821.38
1212914224.43	5721.60
1213160493.05	10490.26
1213384829.22	15496.91
1213914319.85	7867.44
1214914176.29	8106.43
1215914033.73	5960.58
1216300721.44	15495.91
1216914606.12	10966.23
1217914462.56	9775.31
1218913843.03	8582.39
1219185858.83	10729.24
1219913699.47	18119.72
1220691604.57	9298.34
1220913556.91	7629.46
1221197731.85	13112.07
1221466171.91	15973.87
1221699328.46	11206.21
1221913652.33	9774.31
1222913508.77	10967.23
1223402471.26	15972.87
1223913604.19	9775.31
1224336052.38	13351.06
1224913461.63	9297.34
1225911172.22	19311.64
1225972918.87	12874.09
1226913413.49	10013.29
1226995185.72	11205.21
