#size	rtt
1	54.880500
1	32.416000
1	11.881000
1	5.028000
1	19.586500
1	15.237000
1	7.112000
1	34.533000
1	49.265500
1	18.889500
1	2.541500
1	39.767000
1	11.049500
1	10.843000
1	22.159000
1	24.134500
1	15.858000
1	15.603000
1	5.079500
1	1.686000
1	1.560000
1	1.605500
1	1.617000
1	1.666000
1	8.874000
1	1.772500
1	21.012000
1	1.553000
1	27.160000
1	15.833500
1	3.188000
1	1.562500
1	5.956500
1	11.668000
1	1.786000
1	1.566500
1	1.673500
1	1.941000
1	1.703500
1	15.582000
1	41.715500
1	18.491000
1	26.948500
1	16.045500
1	24.542500
1	62.650500
1	59.631000
1	11.684000
1	1.663500
1	1.560000
1	1.560000
1	5.566000
1	1.615000
1	3.260000
1	1.653500
1	1.569500
1	30.295500
1	2.024000
1	46.097500
1	21.184500
1	62.201500
1	34.234500
1	10.520000
1	7.096000
1	5.529000
1	5.519500
1	4.168000
1	17.584500
1	2.122500
1	4.587500
1	1.716000
1	1.574000
1	1.559000
1	1.565500
1	1.614000
1	1.602000
1	1.567000
1	1.613000
1	1.644500
1	1.742500
1	1.662000
1	1.621000
1	1.697000
1	1.561500
1	1.583500
1	1.551500
1	1.558500
1	1.587500
1	1.608500
1	1.749000
1	1.616500
1	1.619000
1	2.314000
1	1.663000
1	1.604500
1	1.554500
1	1.591500
1	1.550000
1	1.566000
1	1.670000
1	1.601500
1	1.562500
1	1.554500
1	1.554500
1	1.619000
1	1.644500
1	1.566000
1	1.634500
1	1.574000
1	1.583000
1	1.612500
1	1.558500
1	1.628000
1	1.605500
1	1.554000
1	1.615500
1	1.746500
1	1.694000
1	1.607500
1	1.550500
1	1.576500
1	1.642000
1	1.738000
1	1.625500
1	65.397000
1	50.953500
1	16.401500
1	51.062000
1	53.186500
1	38.980500
1	33.082000
1	21.769000
1	9.403500
1	1.654000
1	1.636500
1	1.706500
1	1.559500
1	1.589500
1	1.646000
1	8.893000
1	1.559000
1	1.739000
1	1.703500
1	1.557000
1	16.056000
1	23.044500
1	16.459500
1	20.634500
1	18.208000
1	23.448500
1	44.034000
1	35.950500
1	48.368500
1	54.190000
1	43.377000
1	29.322000
1	16.750500
1	28.859000
1	32.128000
1	24.978500
1	17.752500
1	38.647000
1	24.444000
1	28.636500
1	47.240000
1	50.961500
1	40.757500
1	32.472000
1	1.578000
1	1.605000
1	30.612000
1	7.497500
1	1.603000
1	16.495000
1	1.709000
1	1.577500
1	1.642500
1	1.566000
1	1.599000
1	4.094000
1	4.838000
1	17.575000
1	29.537500
1	10.346500
1	5.906500
1	84.517000
1	36.160000
1	31.007000
1	65.158500
1	23.095000
1	18.287500
1	9.602500
1	41.430000
1	15.201000
1	18.529500
1	32.205000
1	6.297000
1	41.192500
1	1.664500
1	22.448000
1	26.170500
1	33.775000
1	27.957500
1	27.538000
1	30.970000
1	11.710500
1	37.736500
1	26.180500
1	1.591500
1	16.907000
1	27.021500
1	22.976500
1	19.224500
1	22.496500
1	6.659500
1	25.492500
1	1.621000
1	1.615500
1	1.558000
1	1.566000
1	1.551500
1	1.593500
1	1.581500
1	1.644000
1	1.573500
1	2.035000
1	1.557500
1	1.600500
1	1.568500
1	1.602000
1	1.627500
1	1.576000
1	4.016000
1	11.233500
1	17.327500
1	7.057000
1	1.614000
1	7.698000
1	1.636500
1	22.066500
1	13.351500
1	15.022500
1	11.788500
1	25.361500
1	10.510500
1	1.658000
1	1.615500
1	3.595000
1	1.582000
1	6.007500
1	4.595500
1	9.038000
1	12.346000
1	11.698000
1	4.530000
1	7.038500
1	1.622000
1	1.645000
1	1.576500
1	1.595000
1	1.580000
1	1.841500
1	1.565500
1	1.636500
1	1.941000
1	24.214000
1	41.553000
1	44.922000
1	37.858000
1	75.600500
1	30.413000
1	3.642500
1	1.617500
1	1.626500
1	1.758000
1	1.565500
1	1.663000
1	2.703000
1	10.858500
1	4.789500
1	17.635500
1	3.425000
1	10.781500
1	8.426000
1	2.790500
1	1.582000
1	13.050500
1	1.784500
1	19.023000
1	13.971000
1	21.674500
1	27.020000
1	1.623000
1	1.646500
1	26.077000
1	26.941500
1	1.709500
1	1.672000
1	75.197000
1	5.331000
1	5.699000
1	47.482000
1	27.335000
1	23.805500
1	20.095500
1	71.773000
1	35.569500
1	90.405000
1	90.366000
1	40.289500
1	50.655000
1	34.342500
1	28.346500
1	12.338000
1	64.104000
1	72.145500
1	15.911500
1	34.013500
1	44.635000
1	45.762000
1	39.720500
1	40.249500
1	40.853000
1	52.643000
1	48.426500
1	44.892500
1	44.823500
1	43.175500
1	35.530500
1	11.150000
1	1.761000
1	2.318000
1	8.591000
1	7.921500
1	1.697500
1	1.646500
1	4.826500
1	3.070000
1	10.822500
1	8.324500
1	1.691500
1	1.581000
1	1.570000
1	1.605000
