#size	rtt
1	26.941000
1	21.457500
1	22.649500
1	21.576500
1	21.934500
1	21.934500
1	21.457500
1	20.742000
1	23.007000
1	21.219000
1	23.841500
1	25.033500
1	22.172500
1	21.815000
1	21.338000
1	21.338000
1	21.100000
1	21.934500
1	21.100000
1	20.980500
1	23.484000
1	21.100000
1	21.934500
1	21.338000
1	20.503500
1	22.530500
1	21.696000
1	21.457500
1	22.053500
1	24.437500
1	22.053500
1	21.457500
1	22.172500
1	20.503500
1	21.338000
1	20.980500
1	20.980500
1	20.146000
1	21.338000
1	22.411000
1	21.457500
1	21.934500
1	20.384500
1	20.146000
1	20.384500
1	20.623000
1	21.815000
1	23.126500
1	23.961000
1	21.815000
1	21.815000
1	21.696000
1	22.292000
1	21.219000
1	24.199000
1	23.007000
1	23.603000
1	23.126500
1	23.961000
1	22.292000
1	22.530500
1	24.318500
1	23.007000
1	23.961000
1	28.967500
1	24.437500
1	23.007000
1	23.484000
1	23.126500
1	23.841500
1	23.484000
1	24.318500
1	23.722500
1	23.484000
1	22.888000
1	23.245500
1	24.557000
1	22.053500
1	23.722500
1	21.457500
1	21.934500
1	25.391500
1	21.219000
1	20.503500
1	21.815000
1	21.338000
1	22.172500
1	21.696000
1	21.219000
1	22.530500
1	28.729000
1	27.894500
1	27.060500
1	25.749000
1	24.795500
1	22.768500
1	36.239500
1	24.080000
1	23.365000
1	24.199000
1	23.484000
1	24.437500
1	24.437500
1	27.060500
1	23.722500
1	25.868000
1	29.802000
1	23.484000
1	23.841500
1	22.411000
1	24.080000
1	23.007000
1	23.245500
1	23.365000
1	23.007000
1	22.768500
1	23.961000
1	23.961000
1	31.828500
1	22.888000
1	21.219000
1	21.815000
1	21.696000
1	20.861500
1	21.696000
1	22.292000
1	22.053500
1	23.007000
1	22.411000
1	22.053500
1	25.510500
1	22.172500
1	21.815000
1	21.457500
1	22.411000
1	21.576500
1	21.696000
1	22.053500
1	21.576500
1	21.338000
1	24.080000
1	21.219000
1	21.219000
1	21.457500
1	23.126500
1	21.696000
1	22.053500
1	21.457500
1	21.696000
1	22.411000
1	21.457500
1	21.576500
1	21.100000
1	21.815000
1	21.338000
1	21.457500
1	20.980500
1	20.623000
1	21.338000
1	21.219000
1	22.053500
1	20.861500
1	21.100000
1	21.338000
1	23.841500
1	24.318500
1	21.815000
1	23.722500
1	23.126500
1	21.815000
1	21.576500
1	22.888000
1	21.696000
1	23.007000
1	21.934500
1	20.146000
1	24.914500
1	22.053500
1	21.338000
1	21.457500
1	21.457500
1	23.484000
1	21.100000
1	21.100000
1	21.219000
1	21.576500
1	21.219000
1	21.696000
1	21.576500
1	22.411000
1	21.696000
1	21.457500
1	21.576500
1	22.172500
1	21.815000
1	24.199000
1	21.815000
1	21.457500
1	21.219000
1	21.219000
1	21.576500
1	22.411000
1	22.172500
1	21.338000
1	21.696000
1	20.980500
1	21.696000
1	21.457500
1	21.457500
1	22.292000
1	21.576500
1	20.980500
1	21.338000
1	23.245500
1	20.503500
1	21.338000
1	22.411000
1	21.934500
1	21.576500
1	21.457500
1	21.100000
1	20.861500
1	21.457500
1	21.100000
1	21.934500
1	20.980500
1	21.815000
1	21.696000
1	22.411000
1	21.696000
1	21.219000
1	20.980500
1	21.934500
1	21.815000
1	21.219000
1	21.934500
1	20.742000
1	21.219000
1	20.742000
1	21.457500
1	21.815000
1	20.980500
1	21.338000
1	21.219000
1	21.934500
1	22.649500
1	21.696000
1	21.338000
1	22.172500
1	21.934500
1	20.623000
1	21.219000
