#size	rtt
16	21055.817500
16	18327.236000
16	18709.421500
16	29695.630000
16	32458.544000
16	13236.403500
16	9701.729000
16	12730.241000
16	13550.162000
16	11375.665500
16	9169.698000
16	16523.361000
16	25153.041000
16	13227.939500
16	10610.103500
16	7494.449500
16	11877.298500
16	15700.221000
16	9285.808000
16	11376.261500
16	26893.139000
16	32024.979500
16	14174.461500
16	11256.337000
16	24133.324500
16	17690.539500
16	9149.909000
16	11152.387000
16	14655.471000
16	11963.010000
16	21174.430500
16	9064.197500
16	10551.214500
16	8728.504500
16	10977.268000
16	13657.331500
16	11306.167000
16	8731.365500
16	8723.736000
16	11999.249500
16	19525.289500
16	9698.033000
16	9708.166500
16	12322.187000
16	10100.961000
16	10060.906500
16	9697.795000
16	9232.998000
16	9679.913500
16	9709.000500
16	9700.537000
16	9137.988000
16	9692.549500
16	9703.159500
16	9699.345000
16	9703.159500
16	9692.311500
16	9696.841500
16	8702.397000
16	9697.675500
16	9698.510500
16	9697.318000
16	8701.205500
16	9710.908000
16	9700.775500
16	9699.225500
16	8675.098500
16	9697.914000
16	9212.613000
16	11256.814000
16	15074.014500
16	8699.298000
16	9695.888000
16	9695.410500
16	8729.338500
16	10275.006000
16	9699.821500
16	9699.821500
16	10659.814000
16	9517.192500
16	9707.450500
16	9277.224500
16	10752.797000
16	8702.755000
16	12321.591500
16	10101.080000
16	11685.848500
16	8697.152000
16	13400.316000
16	11745.572000
16	14651.656000
16	15193.701000
16	13012.648000
16	11663.794500
16	13752.222000
16	15189.647500
16	12403.726500
16	10744.572000
16	13657.331500
16	15191.793500
16	11985.779000
16	9855.508500
16	9061.813500
16	11077.404000
16	14825.463000
16	19989.848000
16	39200.782500
16	7289.171500
16	21950.722000
16	12984.037500
16	10907.531000
16	21576.166500
16	13465.285500
16	14108.419000
16	11317.968000
16	8920.669500
16	14649.510500
16	25470.972000
16	15232.921000
16	7492.185000
16	13216.257000
16	9748.101500
16	10675.430000
16	8151.889000
16	7707.834000
16	12596.726500
16	11492.610000
16	11461.138500
16	11503.100000
16	10290.861000
16	8724.213000
16	12778.759000
16	10638.237000
16	8730.888500
16	8171.439000
16	8741.021000
16	7175.922500
16	11884.570000
16	9538.889000
16	13751.745500
16	9420.156500
16	9137.034500
16	9654.879500
16	7284.999000
16	8681.654500
16	8782.387000
16	11510.610500
16	12514.233500
16	11033.296500
16	12730.479500
16	10561.943000
16	11840.462500
16	7576.585000
16	8578.777000
16	7853.627000
16	8153.081000
16	12610.435500
16	4639.148500
16	8334.994500
16	8719.921000
16	8838.653500
16	9936.452000
16	7608.413500
16	6405.711500
16	13847.708500
16	6963.253000
16	10548.830000
16	7705.927000
16	12884.140000
16	17741.680000
16	13187.647000
16	7871.032000
16	7472.396000
16	10765.314000
16	15789.985500
16	10593.652500
16	8394.360500
16	9015.798500
16	7440.328500
16	22949.576500
16	15808.105500
16	12193.799000
16	11205.911500
16	8165.240500
16	8163.452500
16	9451.747000
16	12339.234000
16	9466.052000
16	9068.012000
16	8864.879500
16	9319.186000
16	11826.276500
16	8042.812000
16	9469.389500
16	9170.413000
16	9473.681000
16	11347.055000
16	9465.098500
16	9177.685000
16	9468.436500
16	9197.831000
16	10804.415000
16	9457.588000
16	4844.546500
16	5596.280000
16	7831.693000
16	5606.532000
16	5839.586000
16	13543.963500
16	12269.258500
16	13111.830000
16	12750.744500
16	12106.299500
16	12275.457500
16	10166.168500
16	12716.651000
16	9842.038500
16	13585.329000
16	12961.268500
16	8061.766500
16	9756.803500
16	13098.597500
16	12302.399000
16	14182.925000
16	6397.605000
16	12286.186500
16	13092.637000
16	12305.974500
16	14585.971500
16	15412.807500
16	8765.459000
16	8525.252500
16	10169.506500
16	9733.319500
