# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: lrdn0350.leonardo.local
# Release : 4.18.0-372.32.1.el8_6.x86_64
# Version : #1 SMP Fri Oct 7 12:35:10 EDT 2022
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 20.998793 
# Number of iterations (recorded+unrecorded): 1735851720 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
9251468226.11	1827.89
9252468181.63	1105.94
9253468123.16	1100.94
9254468077.68	1071.94
9255468032.21	1191.93
9256467960.73	1218.93
9257467889.26	1913.89
9258467850.78	1557.91
9259467805.31	1076.94
9260467745.83	1062.94
9260468939.77	290.98
9261467689.36	1257.93
9262467637.89	1384.92
9263467580.41	1366.92
9264467514.94	1071.94
9265467465.46	1228.93
9266467408.99	1591.91
9267467344.51	1233.93
9268467252.04	1031.94
9269467196.56	1250.93
9270467161.09	1242.93
9271467089.61	1073.94
9272467044.14	1243.93
9273466976.67	1076.94
9274466934.19	1033.94
9275466869.72	1253.93
9276466810.24	1095.94
9277466758.77	1245.93
9278466684.29	1546.91
9279466659.82	1143.93
9280466605.34	1060.94
9281466519.87	1636.91
9282466473.39	1662.90
9283466426.92	1171.93
9284466370.44	1105.94
9285466315.97	1238.93
9286466268.49	1310.92
9286467817.40	190.99
9287466199.02	1345.92
9288466103.55	1146.93
9289466063.07	1225.93
9290465995.60	1196.93
9291465944.12	1089.94
9292465895.65	1093.94
9293465830.17	1111.94
9294465768.70	1216.93
9294467006.63	178.99
9295465715.22	1132.93
9296465661.75	1185.93
9297465614.27	1337.92
9298465562.80	1322.92
9299465492.32	1098.94
9300465439.85	1050.94
9300466944.76	189.99
9301465391.37	1139.93
9302465335.90	1159.93
9303465266.42	1091.94
9303466650.34	205.99
9304465206.95	1061.94
9305465148.47	1243.93
9306465096.00	1184.93
9307465047.52	1306.92
9308465004.05	1170.93
9309464941.57	1219.93
9310464865.10	1557.91
9311464792.63	1304.92
9312464739.15	1370.92
9312466267.06	189.99
9313464666.68	1174.93
9314464612.20	1068.94
9315464554.73	1000.94
9316464511.25	1319.92
9316465879.17	193.99
9317464457.78	1315.92
9317465849.70	195.99
9318464403.30	1224.93
9318465783.22	201.99
9319464354.83	1134.93
9320464277.35	1439.92
9321464220.88	1182.93
9322464187.40	1256.93
9323464123.93	1213.93
9324464072.45	1029.94
9325464007.98	1284.93
9326463954.50	1260.93
9327463900.03	1388.92
9328463837.56	1245.93
9329463796.08	1304.92
9329465203.00	193.99
9330463738.61	1117.94
9331463665.13	1278.93
9331465100.05	190.99
9332463607.66	1160.93
9332465260.56	222.99
9333463532.18	1192.93
9334463462.71	1190.93
9335463405.23	1107.94
9335464750.16	303.98
9336463342.76	1028.94
9337463290.29	1420.92
9338463233.81	1312.92
9339463193.33	1098.94
9340463129.86	1305.92
9341463066.39	1109.94
9342463034.91	1164.93
9343462971.44	1085.94
9344462908.96	1096.94
9345462849.49	1257.93
9345464235.41	195.99
9346462802.01	1315.92
9346464138.93	204.99
9347462739.54	1388.92
9347464149.46	195.99
9348462688.06	1080.94
9348464005.99	200.99
9349462630.59	1809.90
9350462569.11	3850.78
9351462518.64	1620.91
9352462465.16	1103.94
9353462416.69	1315.92
9353463889.60	245.99
9354462319.21	1300.93
9355462274.74	1480.91
9356462207.27	1075.94
9357462136.79	1424.92
9358462088.32	1011.94
9358463473.24	230.99
9359462046.84	1226.93
9360461987.37	1073.94
9361461929.89	1219.93
9362461880.42	1321.92
9363461815.94	1212.93
9364461747.47	1111.94
9365461714.99	1230.93
9366461648.52	1299.93
9367461583.04	1264.93
9368461530.57	1067.94
9369461472.09	1106.94
9370461420.62	1232.93
9371461363.14	1193.93
9372461307.67	1358.92
9372462687.59	205.99
9373461236.20	1254.93
9374461207.72	1229.93
9375461152.24	1241.93
9376461079.77	1081.94
9377461006.30	1009.94
9378460943.82	1223.93
9379460881.35	1169.93
9380460822.87	1069.94
9381460774.40	1222.93
9382460710.92	1196.93
9382462144.84	356.98
9383460657.45	1046.94
9384460606.97	1045.94
9385460552.50	1236.93
9386460471.03	3636.79
9387460424.55	1618.91
9388460387.07	1267.93
9388461784.99	191.99
9389460318.60	1182.93
9390460267.12	1317.92
9390461606.05	1115.94
9391460209.65	1358.92
9392460152.18	1471.92
9393460100.70	1105.94
9394460051.23	1131.93
9395459994.75	1055.94
9395461394.67	196.99
9396459935.28	1213.93
9396461198.20	307.98
9397459889.80	1096.94
9397461385.71	192.99
9398459814.33	1361.92
9399459706.85	1381.92
9400459671.38	1051.94
9401459626.90	1421.92
9402459555.43	1794.90
9403459507.95	1102.94
9403460794.88	219.99
9404459465.48	1099.94
9405459401.00	1180.93
9405460602.94	223.99
9406459329.53	1521.91
9407459290.05	1226.93
9408459238.58	1107.94
9409459166.11	1177.93
9410459114.63	1337.92
9410460528.55	326.98
9411459072.16	1129.94
9412458995.68	1323.92
9412460639.59	181.99
9413458950.21	1102.94
9414458893.73	1242.93
9414460292.65	206.99
9415458842.26	1203.93
9416458780.78	1309.92
9417458731.31	1081.94
9417460077.23	192.99
9418458665.83	1497.91
9419458622.36	1136.93
9420458518.89	1026.94
9421458456.41	979.94
9422458404.94	1464.92
9423458347.46	1407.92
9424458285.99	1359.92
9425458230.51	1158.93
9426458197.04	1538.91
9427458132.56	1089.94
9428458071.09	1098.94
9429458029.61	1219.93
9429459458.53	311.98
9430457952.14	1207.93
9431457913.66	1106.94
9432457843.19	1107.94
9433457787.71	1107.94
9434457738.24	1234.93
9435457686.76	1076.94
9435459080.68	330.98
9436457620.29	1033.94
9437457574.81	1621.91
9438457514.34	1414.92
9438458950.26	235.99
9439457474.86	1232.93
9440457415.39	1362.92
9441457362.91	1253.93
9441458775.83	198.99
9442457263.44	989.94
9443457190.97	993.94
9444457147.49	1065.94
9444458637.41	197.99
9445457071.02	1638.91
9446457027.54	1315.92
9447456972.07	1112.94
9448456915.59	1081.94
9449456857.12	1220.93
9450456800.64	1576.91
9451456757.17	1212.93
9452456699.69	1052.94
9453456632.22	1258.93
9454456589.74	1158.93
9455456521.27	1040.94
9456456478.79	1079.94
9457456404.32	1613.91
9458456362.85	1249.93
9459456307.37	1255.93
9459457720.29	313.98
9460456243.90	1118.94
9460457588.82	323.98
9461456202.42	1542.91
9462456144.95	1318.92
9462457512.87	256.99
9463456059.47	1092.94
9464455982.00	1031.94
9465455930.52	1252.93
9466455869.05	1203.93
9467455831.57	1564.91
9468455765.10	1073.94
9469455712.62	1242.93
9470455643.15	1711.90
9471455592.68	1118.94
9472455560.20	1051.94
9473455481.73	1151.93
9474455426.25	1461.92
9475455392.77	1115.94
9476455332.30	1302.93
9477455268.83	1563.91
9478455203.35	1208.93
9479455149.88	1119.94
9480455110.40	1080.94
9480456481.32	221.99
9481455045.93	1593.91
9482454983.45	1220.93
9483454931.98	1252.93
9484454892.50	1155.93
9484456233.42	190.99
9485454820.03	1172.93
9486454726.56	1202.93
9487454676.08	1113.94
9488454615.61	1080.94
9489454563.13	1610.91
9490454517.66	1250.93
9491454439.18	1317.92
9492454392.71	1141.93
9493454331.23	1259.93
9494454279.76	1189.93
9494455599.68	265.98
9495454234.28	1133.93
9496454180.81	1087.94
9496455505.73	196.99
9497454125.33	1229.93
9498454070.86	1180.93
9499453995.38	1121.94
9500453954.91	1298.93
9501453889.43	1225.93
9502453825.96	1703.90
9503453794.48	1244.93
9504453722.01	1071.94
9505453666.53	1238.93
9506453621.06	1130.93
9507453526.59	1096.94
9508453463.11	1048.94
9509453407.64	1107.94
9509454805.56	262.98
9510453358.16	1242.93
9510454757.08	191.99
9511453294.69	1125.94
9512453242.21	1031.94
9513453175.74	1222.93
9514453133.26	1176.93
9515453079.79	1248.93
9516453023.31	1141.93
9516454374.24	211.99
9517452954.84	1257.93
9518452905.36	1329.92
9519452864.89	1135.93
9520452799.41	1101.94
9521452745.94	1239.93
9522452676.47	1533.91
9523452633.99	1112.94
9524452577.51	1241.93
9524453921.44	194.99
9525452511.04	1136.93
9526452463.57	1212.93
9527452397.09	1102.94
9527453790.01	228.99
9528452361.62	1073.94
9529452258.14	1226.93
9530452195.67	1557.91
9531452151.19	1194.93
9532452086.72	1089.94
9533452009.25	1533.91
9534451967.77	1526.91
9535451919.29	1269.93
9536451856.82	1161.93
9536453269.74	295.98
9537451800.35	1208.93
9538451747.87	1298.93
9538453149.79	253.99
9539451701.40	1281.93
9540451655.92	1151.93
9541451564.45	1629.91
9542451536.97	1236.93
9543451488.50	1074.94
9544451433.02	1066.94
9545451373.55	1128.94
9545452765.47	210.99
9546451319.07	1224.93
9547451249.60	1050.94
9548451196.12	1137.93
9549451132.65	1432.92
9550451099.17	1223.93
9551450985.70	1097.94
9552450933.23	1069.94
9553450860.75	1492.91
9554450804.28	1591.91
9555450765.80	1119.94
9555452175.72	180.99
9556450726.33	1170.93
9557450635.85	1712.90
9558450580.38	3773.78
9559450541.90	1228.93
9559452113.81	180.99
9560450504.43	1060.94
9560451694.36	232.99
9561450431.95	1361.92
9562450386.48	1210.93
9563450329.00	1101.94
9564450271.53	1060.94
9564451433.46	301.98
9565450213.05	1236.93
9566450150.58	1548.91
9567450096.10	1556.91
9568450053.63	1044.94
9569449995.15	1339.92
9570449939.68	1344.92
9570451332.60	204.99
9571449881.20	1064.94
9572449819.73	1017.94
9572451184.65	320.98
9573449715.26	1250.93
9574449674.78	1630.91
9575449621.31	1171.93
9576449570.83	1031.94
9577449498.36	1280.93
9578449439.88	1163.93
9579449385.41	1177.93
9580449338.93	1228.93
9581449289.46	1254.93
9582449239.98	1008.94
9583449176.51	1034.94
9584449103.03	1025.94
9585449063.56	1258.93
9585450455.48	206.99
9586449004.08	1150.93
9586450819.98	203.99
9587448938.61	1290.93
9588448881.14	1075.94
9589448819.66	1633.91
9590448771.19	1312.92
9590450202.10	204.99
9591448723.71	1217.93
9592448673.24	1121.94
9592449978.16	200.99
9593448602.76	1138.93
9594448515.29	1262.93
9595448460.81	1214.93
9596448396.34	1130.93
9597448364.86	1277.93
9598448301.39	1200.93
9599448244.91	1069.94
9600448190.44	1183.93
9601448140.96	1064.94
9601449496.89	188.99
9602448082.49	1279.93
9603448017.01	1276.93
9604447952.54	1229.93
9605447911.06	1156.93
9605449089.00	988.94
9606447832.59	1628.91
9607447804.12	1315.92
9607449196.04	202.99
9608447742.64	1110.94
9609447681.17	1109.94
9610447618.69	1573.91
9611447583.22	1324.92
9611448957.14	192.99
9612447520.74	1013.94
9613447454.27	1250.93
9614447403.79	1137.93
9615447356.32	1053.94
9616447306.84	1001.94
9617447204.37	1095.94
9617448563.29	313.98
9618447138.90	1278.93
9618448547.81	301.98
9619447093.42	1280.93
9620447033.95	1184.93
9621446965.47	1266.93
9622446919.00	1130.93
9622448312.92	195.99
9623446853.52	1258.93
9623448284.44	198.99
9624446800.05	1223.93
9624448222.97	189.99
9625446755.57	1083.94
9626446691.10	1039.94
9627446638.62	1271.93
9628446575.15	1173.93
9628448002.07	197.99
9629446542.67	1100.94
9630446483.20	1396.92
9630447982.11	229.99
9631446420.72	1559.91
9632446351.25	1560.91
9633446309.77	1033.94
9634446249.30	1001.94
9635446199.82	1190.93
9636446129.35	1021.94
9637446097.87	1041.94
9638445983.40	1027.94
9639445930.93	1627.91
9640445877.45	1204.93
9641445824.98	1072.94
9642445769.50	1050.94
9643445715.03	1250.93
9644445660.55	1254.93
9644447047.47	194.99
9645445612.08	1330.92
9645447070.99	196.99
9646445556.60	1155.93
9647445481.13	1232.93
9648445433.65	1219.93
9649445386.18	1102.94
9650445315.70	1080.94
9650446795.62	192.99
9651445278.23	1260.93
9652445196.75	1543.91
9653445165.28	1066.94
9654445102.80	1175.93
9655445035.33	1104.94
9655446445.25	198.99
9656444986.86	1266.93
9657444943.38	1121.94
9657446303.30	197.99
9658444870.91	1032.94
9659444802.43	1633.91
9660444752.96	1525.91
9661444677.48	1117.94
9662444615.01	1235.93
9663444542.53	1636.91
9664444497.06	1267.93
9665444436.58	1254.93
9666444387.11	1161.93
9667444348.63	1293.93
9668444284.16	1234.93
9668445649.08	191.99
9669444237.68	1266.93
9670444178.21	1210.93
9671444126.73	1304.92
9671445506.66	232.99
9672444056.26	1133.93
9673444012.79	1030.94
9674443940.31	1050.94
9675443894.84	1322.92
9675445293.76	183.99
9676443834.36	1153.93
9677443783.89	1091.94
9678443724.41	1254.93
9679443665.94	1215.93
9680443619.46	1049.94
9680445200.37	277.98
9681443553.99	1040.94
9682443497.51	1071.94
9682444779.44	191.99
9683443395.04	1551.91
9684443343.57	1240.93
9685443304.09	1100.94
9685444696.01	181.99
9686443247.62	1217.93
9686444595.54	197.99
9687443190.14	1178.93
9687444632.06	246.99
9688443141.67	1109.94
9689443084.19	1117.94
9690443029.72	1036.94
9691442971.24	1222.93
9692442910.77	1188.93
9693442848.29	1095.94
9694442794.82	1231.93
9695442738.34	1411.92
9696442676.87	1149.93
9697442620.39	1291.93
9698442570.92	1237.93
9699442521.44	1271.93
9700442449.97	1254.93
9701442419.49	1088.94
9702442353.02	1061.94
9703442285.54	1310.92
9704442210.07	1142.93
9705442147.60	1074.94
9706442096.12	1034.94
9707442031.65	1243.93
9708441963.17	1177.93
9708443394.09	185.99
9709441922.70	1254.93
9709443307.62	204.99
9710441856.22	1353.92
9711441814.75	1225.93
9712441752.27	1004.94
9713441684.80	1035.94
9713443105.72	201.99
9714441650.32	1033.94
9715441585.85	1254.93
9716441525.37	1284.93
9716442913.29	185.99
9717441467.90	1344.92
9718441422.42	1053.94
9719441360.95	1596.91
9720441305.47	1218.93
9720442681.40	253.99
9721441252.00	1310.92
9721442638.92	200.99
9722441209.52	1125.94
9722442652.44	177.99
9723441146.05	1107.94
9724441089.58	1005.94
9725441035.10	1106.94
9725442270.03	173.99
9726440921.63	1198.93
9726442184.56	181.99
9727440868.15	1588.91
9728440828.68	1182.93
9729440762.20	1120.94
9730440691.73	1438.92
9731440661.25	1156.93
9731441921.18	288.98
9732440606.78	1012.94
9732441856.71	219.99
9733440554.30	1183.93
9733441759.23	299.98
9734440481.83	1167.93
9735440431.35	1350.92
9736440367.88	1429.92
9737440316.41	1154.93
9738440276.93	1071.94
9739440200.46	1178.93
9740440131.98	1481.91
9741440091.51	1095.94
9742440036.03	1071.94
9743440001.56	1332.92
9744439924.08	1160.93
9745439873.61	1055.94
9746439824.13	1088.94
9746441177.05	301.98
9747439777.66	1222.93
9748439650.19	1537.91
9749439593.71	15265.12
9750439552.24	1101.94
9751439498.76	1740.90
9752439451.29	1245.93
9753439386.81	1168.93
9754439338.34	1083.94
9754440551.27	198.99
9755439280.86	1230.93
9756439214.39	1212.93
9756440448.32	182.99
9757439174.91	1081.94
9758439094.44	1443.92
9759439041.96	1875.89
9760438995.49	1115.94
9761438957.01	1048.94
9762438886.54	1230.93
9763438848.06	1135.93
9764438772.59	1015.94
9765438725.11	1572.91
9766438669.64	3669.79
9767438613.16	1559.91
9768438543.69	1597.91
9769438459.22	1133.93
9769439857.14	189.99
9770438416.74	1085.94
9770439818.66	194.99
9771438355.27	1282.93
9772438292.79	1195.93
9773438232.32	1113.94
9774438191.84	1018.94
9775438113.37	1691.90
9776438069.89	1383.92
9776439501.81	190.99
9777438008.42	1072.94
9778437954.94	1085.94
9779437908.47	1120.94
9780437846.99	1042.94
9780439235.91	185.99
9781437790.52	940.95
9782437733.04	1197.93
9783437687.57	1451.92
9784437604.10	1588.91
9785437564.62	1127.94
9786437503.15	1228.93
9787437469.67	1171.93
9788437411.19	1204.93
9789437327.72	1230.93
9790437305.24	1200.93
9791437220.77	1582.91
9792437148.30	1215.93
9793437098.82	1108.94
9794437040.35	1091.94
9794438368.27	199.99
9795436964.87	1554.91
9796436906.40	1215.93
9797436857.92	1177.93
9798436798.45	1287.93
9799436744.97	1251.93
9799438151.89	203.99
9800436698.50	1255.93
9800438029.42	266.98
9801436639.02	1230.93
9802436588.55	1036.94
9803436525.08	1247.93
9804436471.60	1251.93
9805436417.13	1265.93
9806436362.65	1116.94
9807436305.18	1246.93
9808436238.70	1573.91
9809436209.23	1148.93
9810436145.75	1106.94
9811436080.28	1259.93
9812436026.80	1233.93
9812437362.73	327.98
9813435926.33	1223.93
9814435874.85	1164.93
9815435825.38	1104.94
9815436951.31	2162.88
9816435771.90	1310.92
9817435715.43	1151.93
9817437130.35	193.99
9818435666.95	1014.94
9819435591.48	1255.93
9819437004.40	218.99
9820435549.01	1198.93
9821435494.53	1115.94
9822435437.06	1263.93
9823435354.58	1659.90
9824435306.11	1502.91
9825435260.63	1058.94
9826435214.16	1237.93
9827435160.68	1307.92
9828435107.21	1170.93
9829435045.73	1107.94
9830434978.26	1012.94
9831434924.78	1266.93
9832434868.31	1556.91
9833434825.83	1298.93
9834434777.36	1067.94
9834436107.28	285.98
9835434681.89	1246.93
9836434614.41	1279.93
9837434551.94	1165.93
9838434495.46	1093.94
9839434439.99	1295.93
9840434369.51	1586.91
9841434327.04	1255.93
9842434277.56	1088.94
9843434234.09	1243.93
9844434168.61	1143.93
9845434120.14	1104.94
9846434059.66	1054.94
9846435377.59	198.99
9847434000.19	1639.91
9848433955.71	1274.93
9849433886.24	1264.93
9850433832.76	1081.94
9851433775.29	1365.92
9852433726.81	1166.93
9852435129.73	185.99
9853433659.34	1039.94
9854433624.86	1210.93
9854434911.79	211.99
9855433547.39	1156.93
9856433488.92	1235.93
9857433400.44	1243.93
9858433348.97	1164.93
9859433302.49	1061.94
9859434760.41	217.99
9860433240.02	1124.94
9861433181.54	1159.93
9862433137.07	1126.94
9863433063.59	1252.93
9864433018.12	1267.93
9865432954.64	1083.94
9866432912.17	1248.93
9867432849.69	1219.93
9867434171.62	206.99
9868432801.22	1232.93
9869432742.74	1223.93
9869434149.66	197.99
9870432692.27	1251.93
9871432622.80	1074.94
9872432564.32	1244.93
9873432501.85	1566.91
9874432464.37	1133.93
9875432411.90	1102.94
9876432340.42	1255.93
9876433810.34	209.99
9877432282.95	1247.93
9878432240.47	1269.93
9879432141.00	1067.94
9880432094.52	1066.94
9881432009.05	1548.91
9882431956.58	1551.91
9883431931.10	1111.94
9884431865.63	1085.94
9884433381.54	180.99
9885431799.15	1077.94
9885433005.08	221.99
9886431756.68	1227.93
9887431683.20	1365.92
9888431633.73	1479.91
9889431592.25	1329.92
9890431535.78	1119.94
9890432784.70	277.98
9891431458.30	1293.93
9892431416.83	1172.93
9893431367.35	1048.94
9893432573.28	233.99
9894431310.88	1214.93
9895431257.40	1060.94
9895432448.33	173.99
9896431205.93	1449.92
9897431136.45	1555.91
9898431088.98	1174.93
9899431024.50	1078.94
9900430969.03	1268.93
9901430877.56	1283.93
9902430825.08	1069.94
9902432212.00	200.99
9903430755.61	1036.94
9904430723.13	1247.93
9905430633.66	1869.89
9906430608.18	1284.93
9907430532.71	1088.94
9907431926.63	199.99
9908430496.23	1187.93
9909430428.76	1188.93
9910430382.28	1085.94
9911430317.81	1073.94
9912430260.33	1611.91
9913430196.86	1275.93
9914430163.38	1306.92
9915430088.91	1083.94
9916430048.43	1280.93
9917429991.96	1205.93
9918429919.49	1190.93
9919429865.01	1007.94
9920429828.53	1230.93
9921429771.06	1209.93
9922429697.59	1245.93
9922431061.51	191.99
9923429623.11	1080.94
9924429554.64	1568.91
9925429496.16	1234.93
9926429446.69	1082.94
9926430792.61	183.99
9927429400.21	1251.93
9928429335.74	1094.94
9929429279.26	997.94
9930429229.79	1023.94
9931429177.31	1203.93
9932429100.84	1197.93
9933429051.36	1231.93
9934428989.89	1066.94
9935428932.42	1220.93
9936428881.94	1111.94
9936430311.86	296.98
9937428817.47	1294.93
9938428778.99	1148.93
9939428718.52	1055.94
9939430092.44	303.98
9940428660.04	1311.92
9940430074.96	185.99
9941428616.57	1271.93
9941429990.49	208.99
9942428543.09	1267.93
9942429956.01	275.98
9943428494.62	1183.93
9944428414.14	1215.93
9944429812.06	212.99
9945428341.67	1224.93
9946428300.19	1229.93
9947428228.72	1159.93
9947429624.64	248.99
9948428190.24	1219.93
9949428136.77	1222.93
9950428074.30	1097.94
9951428020.82	1227.93
9952427955.35	1261.93
9953427891.87	1226.93
9954427857.40	1243.93
9955427795.92	1273.93
9956427727.45	1550.91
9957427688.97	1241.93
9958427635.50	1121.94
9959427559.02	1176.93
9960427490.55	1606.91
9961427468.07	1250.93
9962427413.60	1211.93
9962428807.52	261.98
9963427359.12	1093.94
9964427299.65	1230.93
9965427188.18	1247.93
9966427176.70	1094.94
9967427085.23	1045.94
9968427028.75	1065.94
9969426962.28	1607.91
9970426929.80	1305.92
9971426863.33	1019.94
9972426805.85	1070.94
9973426743.38	1857.89
9974426679.90	3766.78
9975426634.43	1200.93
9976426595.95	1120.94
9977426538.48	1587.91
9978426470.00	1128.94
9979426420.53	1220.93
9980426351.05	1065.94
9981426288.58	1583.91
9982426244.10	1541.91
9983426186.63	1228.93
9984426130.15	1068.94
9985426070.68	1222.93
9986426032.20	1364.92
9987425978.73	1232.93
9988425871.26	1158.93
9989425827.78	1282.93
9989427212.70	333.98
9990425755.31	1590.91
9991425716.83	1228.93
9992425642.36	1199.93
9993425603.88	1089.94
9994425537.41	1013.94
9995425480.93	1066.94
9996425420.46	1236.93
9997425366.98	1285.93
9998425315.51	1221.93
9999425263.03	1076.94
9999426656.95	201.99
10000425202.56	1269.93
10001425149.09	1101.94
10002425106.61	1323.92
10002426505.53	195.99
10003425031.14	1221.93
10004424995.66	1074.94
10005424929.19	1239.93
10006424880.71	1228.93
10007424830.24	1281.93
10008424774.76	1087.94
10009424721.29	1246.93
10010424624.81	1222.93
10011424549.34	1254.93
10011425906.26	233.99
10012424509.86	1138.93
10013424452.39	1167.93
10014424378.92	1146.93
10015424339.44	1240.93
10016424270.97	1046.94
10017424215.49	1539.91
10018424154.02	1210.93
10019424116.54	1091.94
10020424050.07	1295.93
10021423997.59	1102.94
10022423944.12	1140.93
10023423877.64	1029.94
10024423829.17	1074.94
10025423755.69	1678.90
10026423726.22	1239.93
10027423654.74	1237.93
10028423617.27	1141.93
10029423560.79	1268.93
10030423494.32	1233.93
10031423438.84	1046.94
10032423335.37	1145.93
10033423281.90	1261.93
10033424677.82	207.99
10034423228.42	1567.91
10035423192.95	1096.94
10036423120.47	1092.94
10037423059.00	1196.93
10037424441.92	306.98
10037424769.90	1092.94
10038423001.52	1273.93
10039422960.05	1070.94
10039424295.97	213.99
10040422905.57	1229.93
10041422857.10	1258.93
10042422780.62	1541.91
10043422728.15	1137.93
10044422669.67	1253.93
10045422615.20	1141.93
10046422577.72	1418.92
10047422513.25	1134.93
10048422466.77	1041.94
10049422409.30	1232.93
10050422338.82	1455.92
10051422281.35	1115.94
10051423713.27	306.98
10052422229.88	1075.94
10053422127.40	1602.91
10054422092.93	1239.93
10054423672.84	201.99
10055422030.45	1081.94
10055423408.37	205.99
10056421982.98	1010.94
10057421913.50	1551.91
10058421864.03	1213.93
10058423347.94	202.99
10059421813.55	1097.94
10060421738.08	1058.94
10061421690.60	1541.91
10062421630.13	1249.93
10063421587.65	1060.94
10064421540.18	1040.94
10065421448.71	1575.91
10066421421.23	1348.92
10067421355.76	1352.92
10068421312.28	1158.93
10069421238.81	1918.89
10070421186.33	9477.46
10071421142.86	1209.93
10072421073.38	1201.93
10073421027.91	1208.93
10074420965.43	997.94
10075420882.96	1028.94
10076420811.48	1298.93
10077420759.01	1281.93
10077422169.93	366.98
10078420719.53	1412.92
10079420650.06	1190.93
10080420604.58	1067.94
10081420541.11	1006.94
10082420474.64	1242.93
10083420409.16	1552.91
10084420384.69	1195.93
10085420320.21	1260.93
10086420270.74	1132.93
10087420202.26	1046.94
10088420147.79	1059.94
10089420107.31	1197.93
10090420051.84	1279.93
10091419989.36	1231.93
10092419939.89	1277.93
10092421346.81	184.99
10093419874.41	1211.93
10094419823.94	1137.93
10095419760.46	1032.94
10095421163.38	196.99
10096419703.99	1042.94
10097419622.51	1008.94
10098419565.04	1160.93
10099419485.57	1569.91
10100419454.09	1156.93
10101419384.62	1032.94
10102419322.14	1234.93
10103419266.67	1261.93
10104419218.19	1106.94
10105419168.72	1058.94
10106419112.24	1264.93
10107419030.77	1538.91
10108418995.29	1114.94
10109418938.82	1214.93
10110418879.34	1219.93
10111418839.87	1323.92
10112418763.39	1126.94
10112420222.31	199.99
10113418712.92	1049.94
10114418641.45	1509.91
10115418601.97	1248.93
10116418556.49	1079.94
10117418499.02	1052.94
10118418444.54	1296.93
10119418345.07	1033.94
10120418298.60	1020.94
10121418243.12	1100.94
10122418172.65	1235.93
10123418115.17	1324.92
10124418074.70	1172.93
10124419460.62	192.99
10125418024.22	1090.94
10126417960.75	1248.93
10127417899.27	1059.94
10127419512.18	185.99
10128417826.80	1222.93
10129417794.32	1071.94
10130417737.85	1362.92
10130419149.77	334.98
10131417668.38	1081.94
10132417615.90	1595.91
10133417557.43	1310.92
10134417501.95	1130.93
10135417463.48	1110.94
10136417396.00	1225.93
10136418829.92	181.99
10137417327.53	1613.91
10138417286.05	1139.93
10138418689.97	199.99
10139417233.58	1059.94
10140417186.10	1139.93
10140418535.02	191.99
10141417069.63	1540.91
10142417037.15	1243.93
10143416961.68	1213.93
10144416915.20	1267.93
10145416862.73	1213.93
10146416817.25	1120.94
10146418202.17	204.99
10147416749.78	1110.94
10148416680.31	1162.93
10149416645.83	1065.94
10150416580.36	1277.93
10150417987.27	200.99
10151416530.88	1052.94
10152416460.41	1237.93
10153416422.93	1197.93
10153417804.85	190.99
10154416366.46	1070.94
10155416296.98	1320.92
10155417778.90	185.99
10156416252.51	1088.94
10157416187.03	1464.92
10158416133.56	1141.93
10159416084.08	1057.94
10160416027.61	1226.93
10161415974.13	1216.93
10162415925.66	991.94
10163415812.19	1087.94
10164415755.71	1632.91
10165415707.24	1555.91
10166415660.76	1131.93
10167415593.29	1102.94
10168415549.81	998.94
10169415472.34	1271.93
10170415427.86	1216.93
10171415372.39	1116.94
10172415309.91	1245.93
10173415264.44	1146.93
10174415216.96	1358.92
10175415154.49	1142.93
10176415099.01	1198.93
10177415044.54	1306.92
10178414976.06	1295.93
10179414932.59	1092.94
10180414864.11	1074.94
10180416202.04	178.99
10181414803.64	1674.90
10182414760.16	4474.74
10183414717.69	1199.93
10184414615.22	1123.94
10185414555.74	1109.94
10186414509.27	1230.93
10187414429.79	1539.91
10188414394.32	1189.93
10189414319.84	1100.94
10190414285.37	1261.93
10191414229.89	1366.92
10192414154.42	1158.93
10193414119.94	1071.94
10194414041.47	1247.93
10195413977.00	1562.91
10196413936.52	1109.94
10197413875.05	1258.93
10198413828.57	1178.93
10199413772.10	1025.94
10199415117.02	188.99
10200413729.62	1043.94
10201413676.14	1016.94
10202413591.67	1644.91
10203413555.20	1233.93
10204413497.72	1032.94
10205413444.25	1074.94
10206413365.77	1512.91
10207413303.30	1198.93
10208413243.82	1038.94
10209413173.35	1021.94
10209414963.25	218.99
10210413123.87	1218.93
10211413076.40	1571.91
10212413021.92	1218.93
10213412955.45	1108.94
10214412888.98	1577.91
10215412837.50	1227.93
10216412782.03	1073.94
10216414118.95	220.99
10217412736.55	1076.94
10218412676.08	1252.93
10219412618.60	1161.93
10220412558.13	1254.93
10221412497.65	1879.89
10222412453.18	1420.92
10223412404.70	1285.93
10224412352.23	1197.93
10224413734.15	216.99
10225412294.75	1038.94
10226412238.28	1060.94
10227412176.80	1205.93
10228412074.33	1146.93
10229412018.86	1575.91
10230411967.38	1173.93
10230413350.30	196.99
10231411916.91	1015.94
10231413305.83	215.99
10232411871.43	1231.93
10233411800.96	1158.93
10234411754.48	1111.94
10235411686.01	1092.94
10236411624.53	1256.93
10237411563.06	1535.91
10238411522.58	1313.92
10239411468.11	1263.93
10239412753.03	192.99
