# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: hpc-c07-node05.unitn.it
# Release : 3.10.0-1127.19.1.el7.x86_64
# Version : #1 SMP Tue Aug 25 17:23:54 UTC 2020
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 237.983489 
# Number of iterations (recorded+unrecorded): 1412962005 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
30135909211.75	28371.03
30136909070.39	16211.88
30137908928.02	18596.71
30138908786.65	8344.42
30139908883.26	9536.34
30140908740.89	6914.52
30141908837.51	11444.21
30142908696.14	10013.31
30143908553.77	14542.99
30144908412.40	12159.16
30145908509.01	12874.11
30146908366.64	8821.39
30147908225.28	19310.66
30148908082.91	35761.52
30149908179.52	16211.88
30150908038.15	13589.06
30151907895.78	26702.15
30152907992.40	11921.17
30153907851.03	15734.91
30154907708.66	13590.06
30155907805.27	6675.54
30155914718.79	3815.74
30156907663.90	8106.44
30157907521.53	8106.44
30158907618.15	8106.44
30159907476.78	6675.54
30160907334.41	6437.55
30161907431.02	5722.60
30162907289.66	7390.49
30163895704.08	10490.27
30163907147.29	7391.49
30164734163.91	15973.89
30164907005.92	9774.32
30165907102.53	17641.78
30166906960.16	17880.76
30167906818.79	15495.92
30168906915.41	11205.22
30169906773.04	15258.94
30170906631.67	10967.24
30171483087.67	2622.82
30171906489.30	11682.19
30172906585.91	8583.40
30173906444.54	10490.27
30174906064.19	6675.54
30175906398.79	13351.07
30176906018.44	14067.02
30177906115.05	8344.42
30178906211.67	11444.21
30179906070.30	11682.19
30180905927.93	10252.29
30181906024.54	10490.27
30182905883.17	9298.35
30183905502.82	9298.35
30184905599.43	10490.27
30185905696.05	17880.76
30186905553.68	16926.83
30187905412.31	32661.73
30188905508.92	10251.29
30189905366.56	16688.84
30190905225.19	22171.46
30191905082.82	14066.02
30192905179.43	9775.32
30193905038.06	14304.01
30194905134.68	6198.57
30195904992.31	5960.59
30196904850.94	6675.54
30197904708.57	8106.44
30198904805.18	5722.60
30199904663.81	10251.29
30200904521.45	7867.45
30201904618.06	6198.57
30202904476.69	11443.21
30203904334.32	15973.89
30204904430.94	13589.06
30205904289.57	16211.88
30206904147.20	21218.53
30207904005.83	10490.27
30208904102.44	38859.30
30209903960.07	14542.99
30210903818.70	13589.06
30211903915.32	12874.11
30212903772.95	7629.47
30213903631.58	6913.52
30214903728.19	4529.69
30215903585.83	21218.53
30216903444.46	8105.44
30217903541.07	18833.69
30218903398.70	7629.47
30219903257.33	13827.04
30220903114.96	5006.65
30221903211.58	8583.40
30222903070.21	10251.29
30223902927.84	20979.54
30224902786.47	50779.48
30225902883.08	11920.17
30226902740.71	20026.61
30227902599.35	13589.06
30228902695.96	12397.14
30229902553.59	14066.02
30230902412.22	8821.39
30231902508.84	30038.92
30232902366.47	15496.92
30233902225.10	9297.35
30234902321.71	9297.35
30235902179.34	9298.35
30236902037.97	7867.45
30237902134.59	36475.47
30238901992.22	10251.29
30239901850.85	6436.55
30240901947.46	7390.49
30241901805.09	5721.60
30242901663.73	8344.42
30243901521.36	9536.34
30244901617.97	5960.59
30245901476.60	11681.19
30246901334.23	18357.73
30247901430.85	12874.11
30248901289.48	10013.31
30249901147.11	19310.66
30250901005.74	12158.16
30251901101.35	11206.22
30252900959.98	20026.61
30253900818.62	15972.89
30254900914.23	11206.22
30255900772.86	7390.49
30256900631.49	10251.29
30257900727.11	14305.01
30258900585.74	8582.40
30259900443.37	10252.29
30260900539.98	10729.26
30261900398.61	13589.06
30262900256.24	12874.11
30263900114.87	17165.81
30264900211.49	18357.73
30265900069.12	12398.14
30266899927.75	22648.43
30267900024.36	15257.94
30268899882.00	7152.50
30269899740.63	9059.37
30270899837.24	17164.81
30271899694.87	15496.92
30272899553.50	8821.39
30273899650.12	6675.54
30274899507.75	14305.01
30275899366.38	6675.54
30276899224.01	6676.54
30277899320.62	6676.54
30278899179.25	7152.50
30279899036.88	7629.47
30280899133.50	5960.59
30281898992.13	7629.47
30282898849.76	8344.42
30283898946.38	6675.54
30284898805.01	6198.57
30285898662.64	6199.57
30286898759.25	27178.11
30287898617.88	9536.34
30288898475.51	20503.58
30289898334.14	16688.84
30290898430.76	11443.21
30291898288.39	7629.47
30292898147.02	10490.27
30293898243.63	26463.16
30294898101.26	10490.27
30295897959.90	7629.47
30296898056.51	11682.19
30297897914.14	10729.26
30298897772.77	11920.17
30299897630.40	7629.47
30300897727.02	18119.74
30301897585.65	9059.37
30302897443.28	7868.45
30303897539.89	9298.35
30304897398.52	8582.40
30305897256.15	12636.12
30306897352.77	15019.96
30307897211.40	11443.21
30308897069.03	20980.54
30309896927.66	20502.58
30310897024.28	16449.86
30311896881.91	14781.97
30312896740.54	30992.85
30313896837.15	10013.31
30314896694.78	12159.16
30315896553.41	15019.96
30316896650.03	10490.27
30317896507.66	8583.40
30318896366.29	8344.42
30319896223.92	9536.34
30320896320.53	7867.45
30321896179.16	10966.24
30322896036.80	13590.06
30323896133.41	15496.92
30324895992.04	19310.66
30325895849.67	13351.07
30326895946.29	12397.14
30327895804.92	13112.09
30328895662.55	49588.56
30329895759.16	15496.92
30330895617.79	10251.29
30331895475.42	7391.49
30332895334.05	11443.21
30333895430.67	7628.47
30334895288.30	7152.50
30335895384.91	7867.45
30336895243.54	7628.47
30337895101.18	8821.39
30338894959.81	5483.62
30339895056.42	30276.90
30340894914.05	23125.40
30341894772.68	29084.98
30342894630.31	11682.19
30343894726.93	9059.37
30344894585.56	11682.19
30345894443.19	9775.32
30346894539.80	9059.37
30347894398.43	10013.31
30348894256.07	16926.83
30349894114.70	8821.39
30350894211.31	16449.86
30351894068.94	20264.59
30352893927.57	17641.78
30353894024.19	18833.69
30354893881.82	14066.02
30355893740.45	13350.07
30356893837.06	12158.16
30357893694.69	13828.04
30358893553.32	12635.12
30359893649.94	5721.60
30360893507.57	4768.67
30361893366.20	5959.59
30362893462.81	9059.37
30363893320.45	7867.45
30364893179.08	8820.39
30365893036.71	9775.32
30366893133.32	6914.52
30367892991.95	6913.52
30368892849.58	6198.57
30369892946.20	7867.45
30370892804.83	4767.67
30371892662.46	6198.57
30372892759.07	7152.50
30373892617.70	25032.26
30374892475.33	20264.59
30375892333.97	10728.26
30376892429.58	9537.34
30377892288.21	11444.21
30378892146.84	13827.04
30379892242.46	67230.34
30380892101.09	31230.83
30381891959.72	12158.16
30382892055.33	21933.48
30383891913.96	13589.06
30384891771.59	10013.31
30385891868.21	9537.34
30386891726.84	7629.47
30387891584.47	11444.21
30388891443.10	13351.07
30389891539.71	13828.04
30390891397.35	11682.19
30391891255.98	13351.07
30392891352.59	21694.49
30393891210.22	32900.72
30394891068.85	24317.31
30395891165.47	19310.66
30396891023.10	12398.14
30397890881.73	7867.45
30398890978.34	12635.12
30399890835.97	8583.40
30400890694.60	10251.29
30401890552.24	15496.92
30402890648.85	11444.21
30403890507.48	11443.21
30404890365.11	13113.09
30405890461.73	12159.16
30406890320.36	14066.02
30407890177.99	7391.49
30407897807.46	7152.50
30408890274.60	31707.80
30409890133.23	9774.32
30410889990.86	7152.50
30411890087.48	4530.69
30412889946.11	6675.54
30413889803.74	9298.35
30414889662.37	8106.44
30415889758.98	23363.38
30416889616.62	12398.14
30417889475.25	10013.31
30418889571.86	14780.97
30419889429.49	9298.35
30420889288.12	9774.32
30421889384.74	17880.76
30422889242.37	18357.73
30423889101.00	6198.57
30424889197.61	8344.42
30425889055.24	15257.94
30426888913.87	14780.97
30427888771.50	13590.06
30428888868.12	9775.32
30429888726.75	13351.07
30430888584.38	10729.26
30431888681.00	8583.40
30432888539.63	9536.34
30433888397.26	7152.50
30434888493.87	9060.37
30435888352.50	7867.45
30436888210.13	20026.61
30437888068.76	14780.97
30438888165.38	7629.47
30439888023.01	15496.92
30440887881.64	8344.42
30441887739.27	11921.17
30442887835.88	13590.06
30443887694.52	15734.91
30444887552.15	17642.78
30445887648.76	26225.18
30446887507.39	10013.31
30447887365.02	14066.02
30448887461.64	9775.32
30449887320.27	8105.44
30450887177.90	8821.39
30451887274.51	8344.42
30452887133.14	11205.22
30453886990.77	10013.31
30454886849.41	14066.02
30455886946.02	9297.35
30456886803.65	9060.37
30457886900.26	10490.27
30458886758.90	13351.07
30459886616.53	15019.96
30460886475.16	9536.34
30461886571.77	11682.19
30462886429.40	21218.53
30463886288.03	10490.27
30464886384.65	13827.04
30465886242.28	8583.40
30466886100.91	12874.11
30467885958.54	12874.11
30468886055.15	10490.27
30469885913.79	31468.82
30470885771.42	15257.94
30471885868.03	10490.27
30472885726.66	6675.54
30473885584.29	7391.49
30474885680.91	7867.45
30475885539.54	7867.45
30476885397.17	8106.44
30477885493.78	6675.54
30478885352.41	14066.02
30479885210.04	15973.89
30480885068.67	10251.29
30481885165.29	12635.12
30482885022.92	8344.42
30483885119.53	9298.35
30484884978.17	21456.51
30485884835.80	13589.06
30486884694.43	8344.42
30487884791.04	7152.50
30488884648.67	18834.69
30489884507.30	9536.34
30490884364.93	9059.37
30491884461.55	10490.27
30492884320.18	9297.35
30493884177.81	8821.39
30494884274.42	9775.32
30495884133.05	9536.34
30496883990.69	14305.01
30497884087.30	8582.40
30498883945.93	13112.09
30499883803.56	9059.37
30500883662.19	17164.81
30501883757.81	13828.04
30502883616.44	12636.12
30503883475.07	10013.31
30504883570.68	12874.11
30505883429.31	22887.41
30506883287.94	7867.45
30507883383.56	8106.44
30508883242.19	14066.02
30509883099.82	10013.31
30510883196.43	6914.52
30511883055.07	7867.45
30512882912.70	7868.45
30513882771.33	6914.52
30514882867.94	4529.69
30515882725.57	7152.50
30516882822.19	7152.50
30517882680.82	7152.50
30518882538.45	8821.39
30519882397.08	7629.47
30520882493.69	7867.45
30521882351.32	11444.21
30522518170.21	10490.27
30522562036.17	11443.21
30522882209.96	8821.39
30523092719.35	26701.15
30523209059.28	16211.88
30523882306.57	7390.49
30524747228.56	18357.73
30524793717.34	11682.19
30524882164.20	6676.54
30525882022.83	7629.47
30526881880.46	7629.47
30527881977.08	6914.52
30528881835.71	5721.60
30529881693.34	9298.35
30530881789.95	5722.60
30531881648.58	5245.64
30532626654.90	16449.86
30532881506.21	7152.50
30532952550.29	6437.55
30532992363.52	6437.55
30533691120.04	7390.49
30533801500.39	7390.49
30533881602.83	7629.47
30534881461.46	6675.54
30535881319.09	7391.49
30535982879.04	17880.76
30536372903.98	16211.88
30536881177.72	16211.88
30537881274.34	15495.92
30538881131.97	14542.99
30539880990.60	14542.99
30540881087.21	8821.39
30541880944.84	9537.34
30542880803.47	10013.31
30543880900.09	11682.19
30544880757.72	17880.76
30545880616.35	19310.66
30546880473.98	23602.36
30547880570.59	10967.24
30548880429.22	9774.32
30549880286.86	8583.40
30550880383.47	9775.32
30551880242.10	6437.55
30552880099.73	12636.12
30553880196.35	15496.92
30554880054.98	13589.06
30555879912.61	5960.59
30556880009.22	9298.35
30557879867.85	11443.21
30558879725.48	11444.21
30559879584.11	13112.09
30560879680.73	7152.50
30561879538.36	5960.59
30562879396.99	6675.54
30563879493.60	6675.54
30564879351.24	5483.62
30565879209.87	7152.50
30566879306.48	6198.57
30567879164.11	5960.59
30568879022.74	7152.50
30569879119.36	5006.65
30570878976.99	15019.96
30571878835.62	14066.02
30572878932.23	21933.48
30573878789.86	9775.32
30574667901.12	10728.26
30574878648.49	7390.49
30575878506.13	8821.39
30576878602.74	6675.54
30577262192.13	11682.19
30577878461.37	6198.57
30578878319.00	7867.45
30579878415.62	8583.40
30580878274.25	8344.42
30581878131.88	7867.45
30582095554.79	17164.81
30582219762.18	15734.91
30582878228.49	10490.27
30583878087.12	10728.26
30584877944.75	13113.09
30585673969.53	13351.07
30585877803.38	7867.45
30586309072.46	11682.19
30586877900.00	7628.47
30587370199.84	15734.91
30587870129.16	85586.06
30588877616.26	12397.14
30589877473.89	28132.05
30590877570.51	13113.09
30591877429.14	6913.52
30592877525.75	14780.97
30593877383.38	14780.97
30594877242.01	8105.44
30595877099.64	7867.45
30596877196.26	5245.64
30597877054.89	8821.39
30598876912.52	15496.92
30599877009.13	8821.39
30600876867.76	17641.78
30601876725.39	10967.24
30602876584.03	7390.49
30603876680.64	8582.40
30604876538.27	8344.42
30605876396.90	7152.50
30606876493.52	7152.50
30607876351.15	11444.21
30608876209.78	6675.54
30609876306.39	9536.34
30610876164.02	7390.49
30611876022.65	6436.55
30612876119.27	7628.47
30613875976.90	7390.49
30614875835.53	8105.44
30615875932.14	8582.40
30616875789.77	6437.55
30617875648.41	6675.54
30618875506.04	7152.50
30619875602.65	5483.62
30620875461.28	7152.50
30621875318.91	7629.47
30622875415.53	6914.52
30623875274.16	7151.50
30624875131.79	7629.47
30625874990.42	6913.52
30626875086.03	6914.52
30627874944.66	6914.52
30628875041.28	6675.54
30629874898.91	5960.59
30630874757.54	5721.60
30631874616.17	7867.45
30631934216.04	10252.29
30632874711.79	5007.65
30633874570.42	7867.45
30634874428.05	5960.59
30634906135.85	15973.89
30635874524.66	5960.59
30636006361.51	10728.26
30636874383.29	6198.57
30637847063.81	16449.86
30637874240.92	6199.57
30638874337.54	6199.57
30638880775.09	3575.75
30639151599.30	10490.27
30639874196.17	20502.58
30640874053.80	9537.34
30641873912.43	11920.17
30642874009.04	11205.22
30643872913.74	18356.73
30644873725.31	11205.22
30645873821.92	11682.19
30646873679.55	12874.11
30647873538.18	11920.17
30648873634.80	8821.39
30649873492.43	16688.84
30650873351.06	9059.37
30651873208.69	10490.27
30652873305.30	20264.59
30653873163.93	16211.88
30654872545.60	10728.26
30655873118.18	16450.86
30656872976.81	19072.68
30657872834.44	8821.39
30658872931.05	15734.91
30659872789.69	9059.37
30660746533.07	10490.27
30660872647.32	16450.86
30660996616.72	12159.16
30661872505.95	6913.52
30662872602.56	6675.54
30663872460.19	6437.55
30664091551.99	15734.91
30664162119.10	16926.83
30664872556.81	15258.94
30665872415.44	19549.64
30666872273.07	9298.35
30666925198.40	18595.71
30667872131.70	6437.55
30668872228.31	6675.54
30669872085.94	6199.57
30670871944.58	7152.50
30671872041.19	6675.54
30671940223.46	15735.91
30672871898.82	9775.32
30673007549.41	10729.26
30673070726.03	11682.19
30673871757.45	8105.44
30674871615.08	5722.60
30675871711.70	5245.64
30676871570.33	7152.50
30677871427.96	11205.22
30678871524.57	6914.52
30679871383.20	5483.62
30680871240.83	5722.60
30681871337.45	5483.62
30682871196.08	5244.64
30683871053.71	6199.57
30684870912.34	5721.60
30685871008.96	6198.57
30686870866.59	5245.64
30687870725.22	7152.50
30688870821.83	5244.64
30689465873.55	15495.92
30689605337.87	15734.91
30689870679.46	28609.02
30690870538.09	26463.16
30691877548.23	21694.49
30692870492.34	16926.83
30693870350.97	15019.96
30694870208.60	12636.12
30695870305.21	8344.42
30696870163.84	17164.81
30697870021.48	10490.27
30698870118.09	11682.19
30699869976.72	7390.49
30700869834.35	15019.96
30701869930.97	12397.14
30702869789.60	16687.84
30703869647.23	12874.11
30704869743.84	12397.14
30705869602.47	13827.04
30706869460.10	16211.88
30707869318.73	8344.42
30708869415.35	14780.97
30709869272.98	11682.19
30710869131.61	9297.35
30711869228.22	7152.50
30712869085.86	19072.68
30713868944.49	15018.96
30714868802.12	15973.89
30715868898.73	5483.62
30716868757.36	8582.40
30717868614.99	7152.50
30718868711.61	6914.52
30719868570.24	6675.54
30720868427.87	7152.50
30721868524.48	5245.64
30722868383.11	6913.52
30723868240.75	10967.24
30724868337.36	7390.49
30725868195.99	10489.27
30726868053.62	8583.40
30727868150.24	14542.99
30728868008.87	10966.24
30729867866.50	18118.74
30730867725.13	15257.94
30731867821.74	7628.47
30732867679.37	9775.32
30733867538.00	6436.55
30734867634.62	12874.11
30735867492.25	7867.45
30736867350.88	4767.67
30737867447.49	13350.07
30738867305.13	7867.45
30739867163.76	8582.40
30740867260.37	7390.49
30741867118.00	6437.55
30742866976.63	8820.39
30743866834.26	9775.32
30744866930.88	5721.60
30745866789.51	10013.31
30746866647.14	12397.14
30747796176.65	11444.21
30747866743.75	15734.91
30748866602.38	13827.04
30749866460.01	9298.35
30750075300.53	16211.88
30750126080.00	20502.58
30750866556.63	17165.81
30751866414.26	12159.16
30752866272.89	18595.71
30753866131.52	92261.60
30754866227.14	37668.39
30755866085.77	12636.12
30756865944.40	18833.69
30757866040.01	12636.12
30758865898.64	13112.09
30759865756.27	11682.19
30760865852.89	16450.86
30761865711.52	19787.63
30762865569.15	10252.29
30763865665.76	9537.34
30764865524.39	7152.50
30765865382.03	10252.29
30766865478.64	18834.69
30767865337.27	20264.59
30768865194.90	13113.09
30769865053.53	16449.86
30770865150.15	10490.27
30771865007.78	26940.13
30772864866.41	8344.42
30773864963.02	7390.49
30774864820.65	6676.54
30775864679.28	7152.50
30776864536.92	9298.35
30777864633.53	7868.45
30778864492.16	7629.47
30779864349.79	8821.39
30780864446.41	8344.42
30781864305.04	9536.34
30782864162.67	6199.57
30783864259.28	5007.65
30784864117.91	6675.54
30785863975.54	6914.52
30786864072.16	7152.50
30787863930.79	8344.42
30788863788.42	8106.44
30789863647.05	7867.45
30790863743.66	6437.55
30791863601.30	6437.55
30792863459.93	6913.52
30793863556.54	7152.50
30794863414.17	6675.54
30795863272.80	19310.66
30796863369.42	14780.97
30797862989.06	22410.45
30798863085.68	11443.21
30799862943.31	8106.44
30800029109.78	10252.29
30800863039.92	8106.44
30801862898.55	7152.50
30802192131.71	16211.88
30802862756.18	11205.22
30803862852.80	19787.63
30804862711.43	20502.58
30805862569.06	10490.27
30806862665.68	9536.34
30807862524.31	12159.16
30808862381.94	47919.68
30809862240.57	16211.88
30810862337.18	7629.47
30811862194.81	9536.34
30812862291.43	8344.42
30813862150.06	12397.14
30814862007.69	8106.44
30815861866.32	10251.29
30816861962.93	21933.48
30817861820.56	16926.83
30818861679.20	11682.19
30819861775.81	9774.32
30820861633.44	10252.29
30821861492.07	8344.42
30822861349.70	6914.52
30823861446.32	10728.26
30824861304.95	7867.45
30825861162.58	10252.29
30826861259.19	6914.52
30827861117.82	9297.35
30828860975.45	10252.29
30829154687.08	10967.24
30829861072.07	6437.55
30830860930.70	9059.37
30831296729.46	15972.89
30831860788.33	11682.19
30832860884.94	20503.58
30833860743.58	16449.86
30834860601.21	8583.40
30835860459.84	11205.22
30836860556.45	16211.88
30837860414.08	15019.96
30838860272.71	20979.54
30839860130.34	11444.21
30840860226.96	7152.50
30841860085.59	7152.50
30841972849.77	10489.27
30842860182.20	8582.40
30843860039.83	8583.40
30844859898.47	8582.40
30845015812.65	15734.91
30845859756.10	21218.53
30846859852.71	12159.16
30847859711.34	8344.42
30848859568.97	10967.24
30849859665.59	12397.14
30850859524.22	5721.60
30851859381.85	12397.14
30852859478.46	15257.94
30853859337.09	11682.19
30854859194.72	8106.44
30855859053.35	14780.97
30856859149.97	10251.29
30857859007.60	15019.96
30858858866.23	9059.37
30859858962.85	13827.04
30860858820.48	14780.97
30861858679.11	8344.42
30862858775.72	8582.40
30863858633.35	7152.50
30864858491.98	9059.37
30865858588.60	4767.67
30866858446.23	7867.45
30867858304.86	8582.40
30868858162.49	8583.40
30869858259.10	7867.45
30870858117.73	18595.71
30871857975.37	6437.55
30872309986.01	10490.27
30872858071.98	10728.26
30872869038.22	4053.72
30873857930.61	24317.31
30874469193.20	20502.58
30874857788.24	6675.54
30875857884.86	14780.97
30876857742.49	12636.12
30877857601.12	14780.97
30878857459.75	11205.22
30879857555.36	7391.49
30880857413.99	8344.42
30881857272.62	7151.50
30882857368.24	7391.49
30883857226.87	7390.49
30884857084.50	6676.54
30885857181.11	7391.49
30886857039.75	8344.42
30887856897.38	7629.47
30888856993.99	7152.50
30889856852.62	7629.47
30890856710.25	7868.45
30891856568.88	7152.50
30892856665.50	6437.55
30893856523.13	6437.55
30894856381.76	5960.59
30895856478.37	7152.50
30896856336.00	8344.42
30897856194.64	49349.58
30898856052.27	11444.21
30899856148.88	11921.17
30900856007.51	13589.06
30901856104.13	6437.55
30902855961.76	10490.27
30903855820.39	10490.27
30904855678.02	13351.07
30905855774.63	17880.76
30906855633.26	7152.50
30907855490.89	10013.31
30908855587.51	28609.02
30909855446.14	27178.11
30910855303.77	15734.91
30911855162.40	20025.61
30912855259.01	10490.27
30913855116.65	20026.61
30914854975.28	10967.24
30915855071.89	10966.24
30916854929.52	14781.97
30917854788.15	17641.78
30918854884.77	12159.16
30919854742.40	7629.47
30920854601.03	9536.34
30921854458.66	6914.52
30922854555.27	6437.55
30923854413.90	14780.97
30924854271.54	18357.73
30925854368.15	11921.17
30926854226.78	12159.16
30927854084.41	10729.26
30928854181.03	8106.44
30929854039.66	21933.48
30930853897.29	19072.68
30931853755.92	11920.17
30932853852.53	10490.27
30933853710.16	7391.49
30934853806.78	6675.54
30935853665.41	6675.54
30936853523.04	7152.50
30937853381.67	5483.62
30938853478.28	22171.46
30939853335.92	8821.39
30940853194.55	10251.29
30941853291.16	9297.35
30942853148.79	11205.22
30943853007.42	7867.45
30944853104.04	7867.45
30945852961.67	5960.59
30946852820.30	7152.50
30947852677.93	5722.60
30948852774.54	8106.44
30949852633.17	20979.54
30950852490.81	9775.32
30950876808.12	11682.19
30951852587.42	8821.39
30952852446.05	8582.40
30953168805.10	20503.58
30953207188.44	15972.89
30953852303.68	34091.63
30954852162.31	16211.88
30955852258.93	14542.99
30956852116.56	10490.27
30957851975.19	18595.71
30958852071.80	19787.63
30959851929.43	14305.01
30960851788.06	9059.37
30961851884.68	8105.44
30962851742.31	5960.59
30963593887.82	10967.24
30963851600.94	6436.55
30964851697.55	7152.50
30965121806.81	18833.69
30965851555.18	18357.73
30966851413.82	15257.94
30967851271.45	13113.09
30968851368.06	8583.40
30969851226.69	6675.54
30970851323.31	8820.39
30971851180.94	20503.58
30972851039.57	30038.92
30973850897.20	11444.21
30974850993.81	7152.50
30975850852.44	10251.29
30976850710.07	18357.73
30977850568.71	8821.39
30978850665.32	8582.40
30979850522.95	6198.57
30980850619.56	8106.44
30981850478.20	6436.55
30982850335.83	6198.57
30983850194.46	5959.59
30984850291.07	6436.55
30985850148.70	5722.60
30986850007.33	7867.45
30987850103.95	6913.52
30988849961.58	5483.62
30989849820.21	8582.40
30990849677.84	5960.59
30991849774.45	6437.55
30992849633.09	7628.47
30993849490.72	6675.54
30994849587.33	6914.52
30995849445.96	6675.54
30996849303.59	7152.50
30997849400.21	6914.52
30998849258.84	5959.59
30999849116.47	5960.59
31000849213.08	14305.01
31001849070.71	8583.40
31002848929.34	10251.29
31003848787.97	10251.29
31003920547.00	10251.29
31004041416.61	37906.37
31004848883.59	5960.59
31005848742.22	7390.49
31006848600.85	7151.50
31007805069.49	29084.98
31007848696.47	40291.20
31007968851.13	27179.11
31008848555.10	17165.81
31009848412.73	12398.14
31010848509.34	8106.44
31011848367.97	10728.26
31011870062.47	17880.76
31011917504.18	16450.86
31012848225.60	7868.45
31013848322.22	5483.62
31014848180.85	6437.55
31015848038.48	6199.57
31016847897.11	6198.57
31017847993.72	7152.50
31018847851.35	5722.60
31019622658.60	19072.68
31019769037.44	15734.91
31019847709.99	11682.19
31020847806.60	10013.31
31021847664.23	13828.04
31022172129.72	10252.29
31022218856.48	12159.16
31022847522.86	8582.40
31023847619.48	7152.50
31024623379.65	15496.92
31024676781.95	15972.89
31024847477.11	6914.52
31025847335.74	10013.31
31026847193.37	15496.92
31027847289.98	13113.09
31028847148.61	12636.12
31029847006.24	9775.32
31030847102.86	17165.81
31031846961.49	13589.06
31032426993.25	10252.29
31032846819.12	9298.35
31033019899.11	16926.83
31033846915.73	17642.78
31034846774.37	14780.97
31035846632.00	13351.07
31036846728.61	10013.31
31037846587.24	13112.09
31038846444.87	10967.24
31039846303.50	11205.22
31040844492.25	21457.51
31041846257.75	10729.26
31042846116.38	9059.37
31043846212.99	20264.59
31044846070.62	21933.48
31045845929.26	11205.22
31046846025.87	8821.39
31047845883.50	10013.31
31048845742.13	10490.27
31049845599.76	20026.61
31050845696.38	8344.42
31051845555.01	22648.43
31052845412.64	6437.55
31053845509.25	6914.52
31054845367.88	5721.60
31055845225.51	6437.55
31056845322.13	13828.04
31057845180.76	9298.35
31058845038.39	11205.22
31059844897.02	7867.45
31060844993.64	8105.44
31061844851.27	8106.44
31062844709.90	11205.22
31063844806.51	22648.43
31064844664.14	11921.17
31065844522.77	15734.91
31066844380.40	8821.39
31067844477.02	10252.29
31068844335.65	16449.86
31069844193.28	9060.37
31070844289.89	11444.21
31071844148.52	10251.29
31072844006.16	16688.84
31073844102.77	13589.06
31074843961.40	7867.45
31075843819.03	8821.39
31076843915.65	6198.57
31077843774.28	21933.48
31078843631.91	6675.54
31079843728.52	5483.62
31080843587.15	4529.69
31081843444.78	8583.40
31082843541.40	8106.44
31083843400.03	7390.49
31084843257.66	5483.62
31085843116.29	8582.40
31086843212.90	6675.54
31087843070.54	12159.16
31088842929.17	10490.27
31089843025.78	10013.31
31090842883.41	5245.64
31091842742.04	13589.06
31092842599.67	9536.34
31093842696.29	27655.08
31094842554.92	14780.97
31095842412.55	20026.61
31096842509.16	9775.32
31097842367.79	10728.26
31098842225.43	7867.45
31099842322.04	7867.45
31100842180.67	11920.17
31101842038.30	33138.70
31102841896.93	15972.89
31103841993.55	12158.16
31104841851.18	13589.06
31105841709.81	16687.84
31106841806.42	13350.07
31107841664.05	7629.47
31107849531.51	4052.72
31108841522.68	7628.47
31109841619.30	6913.52
31110841476.93	5960.59
31111841335.56	16687.84
31112841432.17	16449.86
31113841289.81	15019.96
31114841148.44	9297.35
31115841006.07	9298.35
31116841102.68	9059.37
31117840961.31	20979.54
31118840818.94	27417.10
31119840915.56	14780.97
31120840774.19	8105.44
31121840631.82	11205.22
31122840728.43	7390.49
31123840587.06	16449.86
31124840444.69	11682.19
31125840541.31	11443.21
31126840398.94	7391.49
31127840257.57	10728.26
31128840116.20	6675.54
31129840211.82	5007.65
31130840070.45	5245.64
31131839929.08	10489.27
31132840024.69	15734.91
31133839883.32	16211.88
31134839740.95	15258.94
31135839837.57	12159.16
31136839696.20	16688.84
31137839553.83	9060.37
31138839412.46	15257.94
31139839509.07	7390.49
31140839366.71	13351.07
31141839225.34	10251.29
31142839321.95	10967.24
31143839179.58	7629.47
31144839038.21	9775.32
31145839134.83	6437.55
31146838992.46	9298.35
31147838851.09	7152.50
31148838947.70	8106.44
31149838805.33	8106.44
31150838663.96	10967.24
31151838283.61	5483.62
31152838618.21	7152.50
31153838476.84	13828.04
31154838334.47	14542.99
31155838431.09	18357.73
31156838289.72	9536.34
31157838147.35	18119.74
31158838005.98	15972.89
31159838102.59	18833.69
31160837960.22	14066.02
31161837818.85	8106.44
31162837915.47	26940.13
31163837773.10	10252.29
31164837631.73	6913.52
31165837728.34	8105.44
31166837585.98	8106.44
31167837444.61	7390.49
31168837541.22	21217.53
31169837398.85	13351.07
31170837257.48	10013.31
31171837354.10	10728.26
31172837211.73	10967.24
31173837070.36	9536.34
31174836927.99	8344.42
31175837024.60	12159.16
31176836883.23	15495.92
31177836740.86	9536.34
31178836837.48	14542.99
31179836696.11	10013.31
31180836553.74	12159.16
31181836650.36	11921.17
31182836508.99	20025.61
31183836366.62	11682.19
31184836225.25	9298.35
31185836321.86	6675.54
31186836179.49	5960.59
31187836038.12	9536.34
31188836134.74	10490.27
31189835992.37	5245.64
31190835851.00	5721.60
31191835947.61	6913.52
31192835805.24	13590.06
31193835663.88	13351.07
31194835760.49	10966.24
31195835618.12	23840.35
31196835476.75	10728.26
31197835334.38	13590.06
31198835431.00	6914.52
31199835289.63	14066.02
31200834909.27	4768.67
31201835243.87	19072.68
31202835102.50	34568.60
31203834960.13	19787.63
31204834818.77	18833.69
31205834915.38	9297.35
31206834773.01	8821.39
31207834869.62	10967.24
